fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location
2dd864ec1a1a4031,George Sotiropoulos,896c322f56b8be5a,Dennis Siver,5f87a5c00b3d17ed,Dennis Siver,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 26, 2011","Sydney, New South Wales, Australia"
d5e7fe1f5035505c,Brian Ebersole,32ba186f4b0e3267,Chris Lytle,,Brian Ebersole,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"February 26, 2011","Sydney, New South Wales, Australia"
95f136c07f9834be,Paul Taylor,9b74de674c355425,Gabe Ruediger,,Paul Taylor,KO/TKO,2,1:42,3 Rnd (5-5-5),Lightweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
c1843fa8f113d321,Kyle Kingsbury,b959e8c7fd8390d2,Ricardo Romero,,Kyle Kingsbury,KO/TKO,1,0:21,3 Rnd (5-5-5),Light Heavyweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
f825e17e7a1332cd,BJ Penn,73c7cfa551289285,Jon Fitch,6f018c039b4d5d80,Draw,Decision - Majority,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"February 26, 2011","Sydney, New South Wales, Australia"
20aa994cd23074b9,Norifumi Yamamoto,4834ff149dc9542a,Demetrious Johnson,8a304bfd6bf04a57,Demetrious Johnson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
ae3ab5d1892153ef,Chad Mendes,b5b684eac99ae0a3,Michihiro Omigawa,,Chad Mendes,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
ce6f4d06fe5b51f3,Miguel Torres,,Antonio Banuelos,,Miguel Torres,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
65ce293c20bd25e2,Jon Jones,07f72a2a7591b409,Ryan Bader,c0ab242c40decc55,Jon Jones,Submission,2,4:20,3 Rnd (5-5-5),Light Heavyweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
6b7033df94818cee,Donald Cerrone,1d00756835ca67c9,Paul Kelly,,Donald Cerrone,Submission,2,3:48,3 Rnd (5-5-5),Lightweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
d1cda3a0c148b725,Jake Ellenberger,d81ac739417d7f53,Carlos Eduardo Rocha,,Jake Ellenberger,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
dbfac95047e7b33a,Waylon Lowe,,Willamy Freire,,Waylon Lowe,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"January 22, 2011","Killeen, Texas, USA"
d2246624da1c4e38,Forrest Griffin,fcffee71cff5530e,Rich Franklin,d897897060f10a3a,Forrest Griffin,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"February 05, 2011","Las Vegas, Nevada, USA"
a245b4d0a7861fb8,DaMarques Johnson,,Mike Guymon,,DaMarques Johnson,Submission,1,3:22,3 Rnd (5-5-5),Welterweight Bout,"January 22, 2011","Killeen, Texas, USA"
986bc0ce25dac848,Charlie Brenneman,98f6da59d765ec94,Amilcar Alves,,Charlie Brenneman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"January 22, 2011","Killeen, Texas, USA"
4abf375aa97364f6,Pat Barry,658c3465581ae46b,Joey Beltran,46baf0f57edfa4df,Pat Barry,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"January 22, 2011","Killeen, Texas, USA"
87c73e2086214b5c,Anderson Silva,1f454354805b6f75,Vitor Belfort,0ee783aa00e468f0,Anderson Silva,KO/TKO,1,3:25,5 Rnd (5-5-5-5-5),UFC Middleweight Title Bout,"February 05, 2011","Las Vegas, Nevada, USA"
ab8b506dd2277da3,Cody McKenzie,7be63795363029e8,Yves Edwards,5f04e3d58d9ce982,Yves Edwards,Submission,2,4:33,3 Rnd (5-5-5),Lightweight Bout,"January 22, 2011","Killeen, Texas, USA"
ba5b23e7ef308883,Rani Yahya,94527830000ab715,Mike Brown,e0b74df14f52cd15,Rani Yahya,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 22, 2011","Killeen, Texas, USA"
a60ba933a7ea898e,Matt Mitrione,ba280572acfba13f,Tim Hague,,Matt Mitrione,KO/TKO,1,2:59,3 Rnd (5-5-5),Heavyweight Bout,"January 22, 2011","Killeen, Texas, USA"
9a71dc94152a76ac,Mark Hominick,0a97691039c4bbfb,George Roop,3c0437fbeda06962,Mark Hominick,KO/TKO,1,1:28,3 Rnd (5-5-5),Featherweight Bout,"January 22, 2011","Killeen, Texas, USA"
6963c65b49e47277,Melvin Guillard,ccd1299e0345e0ce,Evan Dunham,e5c9de15bb58b1c6,Melvin Guillard,KO/TKO,1,2:58,3 Rnd (5-5-5),Lightweight Bout,"January 22, 2011","Killeen, Texas, USA"
dc58af0c02a42743,Cole Miller,282fa667ff9c51ed,Matt Wiman,eb29176b03dfa888,Matt Wiman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"January 22, 2011","Killeen, Texas, USA"
fbc7d73f7bf60b9c,Phil Baroni,,Brad Tavares,0c6d9ea8306c029e,Brad Tavares,KO/TKO,1,4:20,3 Rnd (5-5-5),Middleweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
b13e3620949300c5,Dustin Poirier,029eaff01e6bb8f0,Josh Grispi,60ba33c3f555a7a3,Dustin Poirier,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
de7eec13356baebe,Nate Diaz,8355922d564b152c,Dong Hyun Kim,9bcf8603ceb25680,Dong Hyun Kim,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
df42fd9af4740d24,Jeremy Stephens,18968f97ad34f15c,Marcus Davis,,Jeremy Stephens,KO/TKO,3,2:33,3 Rnd (5-5-5),Lightweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
f327f8e59acfab1b,Clay Guida,c47df9303d318c67,Takanori Gomi,3be081c29bf734d9,Clay Guida,Submission,2,4:27,3 Rnd (5-5-5),Lightweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
65b4d4be2d04bb34,Brandon Vera,fa315e6c77eee106,Thiago Silva,2924886ee9c4c527,NC,Overturned,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
37d988593cb5f14a,Matthew Riddle,d023ae89a2a4a41e,Sean Pierson,0d506315895efffc,Sean Pierson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
075be81e3f92c2bf,Chris Leben,d43a048a880efdff,Brian Stann,579fcdfcabd23a7b,Brian Stann,KO/TKO,1,3:37,3 Rnd (5-5-5),Middleweight Bout,"January 01, 2011","Las Vegas, Nevada, USA"
ecc80630494d402a,Joe Doerksen,,Dan Miller,d0c29452d3272603,Dan Miller,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
1de579eecc094c8b,Jesse Bongfeldt,,Rafael Natal,0dba4df5f34d5ff0,Draw,Decision - Majority,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
94a3e3df3d28d8f0,Mark Bocek,cf9d24e4bd0cf2ce,Dustin Hazelett,,Mark Bocek,Submission,1,2:33,3 Rnd (5-5-5),Lightweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
91bb64656e13a1d4,Frankie Edgar,f2688492b9a525a3,Gray Maynard,7d96bc577e5178b2,Draw,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),UFC Lightweight Title Bout,"January 01, 2011","Las Vegas, Nevada, USA"
ecc41acbd699812a,Joe Stevenson,,Mac Danzig,86f582852a5b240a,Mac Danzig,KO/TKO,1,1:54,3 Rnd (5-5-5),Lightweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
77785292d4df807c,Jim Miller,d1941565abf50b16,Charles Oliveira,07225ba28ae309b6,Jim Miller,Submission,1,1:59,3 Rnd (5-5-5),Lightweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
f0d86420d88ca27b,Thiago Alves,31ee470ef5dc8d7f,John Howard,fc31f896cde2bc2e,Thiago Alves,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
e87b5c403533b057,Georges St-Pierre,6506c1d34da9c013,Josh Koscheck,dd37fd509af89f15,Georges St-Pierre,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Welterweight Title Bout,"December 11, 2010","Montreal, Quebec, Canada"
ed6a02c8dcc6f922,Stefan Struve,ebc1f40e00e0c481,Sean McCorkle,,Stefan Struve,KO/TKO,1,3:55,3 Rnd (5-5-5),Heavyweight Bout,"December 11, 2010","Montreal, Quebec, Canada"
9c354bd6ea1bf25a,Jon Madsen,,Gilbert Yvel,,Jon Madsen,KO/TKO,1,1:48,3 Rnd (5-5-5),Heavyweight Bout,"October 23, 2010","Anaheim, California, USA"
f817a161eb72e685,Chris Camozzi,6c2030e0a143a94b,Dongi Yang,aed06011bf62237b,Chris Camozzi,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"October 23, 2010","Anaheim, California, USA"
95ca100d6bf829b2,Sam Stout,501b07aec9b8fc2d,Paul Taylor,9b74de674c355425,Sam Stout,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"October 23, 2010","Anaheim, California, USA"
f7e5e9fdcbff28b3,Mike Guymon,,Daniel Roberts,,Daniel Roberts,Submission,1,1:13,3 Rnd (5-5-5),Welterweight Bout,"October 23, 2010","Anaheim, California, USA"
704e1351a64581ed,Patrick Cote,9fa3bd637edd9aa2,Tom Lawlor,4d44f37107f01b9b,Tom Lawlor,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"October 23, 2010","Anaheim, California, USA"
46c74829fb4c2dd5,Court McGee,523fa774700d7d3f,Ryan Jensen,,Court McGee,Submission,3,1:21,3 Rnd (5-5-5),Middleweight Bout,"October 23, 2010","Anaheim, California, USA"
635763ab6b5f0bf0,Diego Sanchez,82e7929bf6c2b689,Paulo Thiago,30a09e43f15f1d75,Diego Sanchez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 23, 2010","Anaheim, California, USA"
8787d56f59bfb4c3,Brendan Schaub,89a407032911e27e,Gabriel Gonzaga,270b89c00ef0c55c,Brendan Schaub,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"October 23, 2010","Anaheim, California, USA"
1a0b90c661fd603e,Jake Shields,fe435e440b5de0ff,Martin Kampmann,8b69839f3555a67b,Jake Shields,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 23, 2010","Anaheim, California, USA"
8b87b341bcd130ee,Mike Lullo,,Edson Barboza,64a50dad704d1d49,Edson Barboza,KO/TKO,3,0:26,3 Rnd (5-5-5),Lightweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
ec618a1214d4b171,Tito Ortiz,,Matt Hamill,98b80a717b9bda17,Matt Hamill,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"October 23, 2010","Anaheim, California, USA"
0ed093f6aaab94d3,Karo Parisyan,,Dennis Hallman,,Dennis Hallman,KO/TKO,1,1:47,3 Rnd (5-5-5),Welterweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
83ea3c36a6f91cb8,Tyson Griffin,,Nik Lentz,6fb1ba67bef41b37,Nik Lentz,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
8d886fba9328269c,Aaron Simpson,d5f820c11a121050,Mark Munoz,179f1948dc234f1f,Mark Munoz,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
e76c3346ad9be24a,Paul Kelly,,TJ O'Brien,,Paul Kelly,KO/TKO,2,3:16,3 Rnd (5-5-5),Lightweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
15cae38f1326adfb,Matt Brown,31123249b0bbf52e,Brian Foster,,Brian Foster,Submission,2,2:11,3 Rnd (5-5-5),Welterweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
3e0301367e511512,George Sotiropoulos,896c322f56b8be5a,Joe Lauzon,3bad7ef643840f67,George Sotiropoulos,Submission,2,2:43,3 Rnd (5-5-5),Lightweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
71bcafd04decc8ce,Phil Davis,902ab9197b83d0db,Tim Boetsch,c80095f6092271a7,Phil Davis,Submission,2,2:55,3 Rnd (5-5-5),Light Heavyweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
6e574bd614afffd9,Nam Phan,80dbeb1dd5b53e64,Leonard Garcia,917e53fa0adea0d3,Leonard Garcia,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
552973c278f08fbb,Matt Hughes,621a6c59f88a44fe,BJ Penn,73c7cfa551289285,BJ Penn,KO/TKO,1,0:21,3 Rnd (5-5-5),Welterweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
47b690fb54f2eaf9,Rampage Jackson,ffc088e64fab57e9,Lyoto Machida,f7a7f7118d4b01b6,Rampage Jackson,Decision - Split,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
256aacb8cb2c4289,Gerald Harris,,Maiquel Falcao,,Maiquel Falcao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"November 20, 2010","Auburn Hills, Michigan, USA"
ee85a66d86490f83,Ian Loveland,,Tyler Toner,,Ian Loveland,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
f5686732b85adafc,Cody McKenzie,7be63795363029e8,Aaron Wilkinson,,Cody McKenzie,Submission,1,2:03,3 Rnd (5-5-5),Lightweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
a1b035662f43aae2,Sako Chivitchian,,Kyle Watson,,Kyle Watson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
d2ce61c578e67067,Pascal Krauss,a01e84abefd85ec0,Mark Scanlon,,Pascal Krauss,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
dee976dde74e7e05,Kendall Grove,,Demian Maia,427b5953ac8e3a27,Demian Maia,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
dca074896265f816,Johny Hendricks,0941df56f6ac954b,Rick Story,5b5307450405abf0,Rick Story,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
0a5d29e380f1e3e0,Kyle Noke,7339d340aa2889cb,Rob Kimmons,,Kyle Noke,Submission,2,1:33,3 Rnd (5-5-5),Middleweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
dca2a0eb4cd3deac,Jonathan Brookins,b0a6124751a56bc4,Michael Johnson,511e82663651438d,Jonathan Brookins,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ultimate Fighter 12 Lightweight Tournament Title Bout,"December 04, 2010","Las Vegas, Nevada, USA"
5e3f46e6f46d5a90,Krzysztof Soszynski,59583ff832fe9d68,Goran Reljic,,Krzysztof Soszynski,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
2a9755f4d43f3e2f,Vladimir Matyushenko,ccdd90bd1fc7dab6,Alexandre Ferreira,,Vladimir Matyushenko,KO/TKO,1,2:20,3 Rnd (5-5-5),Light Heavyweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
a2be3b3f9739d0af,Stephan Bonnar,c6a33ff198aaaeeb,Igor Pokrajac,53278852bcd91e11,Stephan Bonnar,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"December 04, 2010","Las Vegas, Nevada, USA"
68b3222e977a6a11,Duane Ludwig,84ac950d4c1722dd,Nick Osipczak,,Duane Ludwig,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
fdb7377a34603e47,Nate Marquardt,a8e6a69796280f17,Yushin Okami,acff437707625fc7,Yushin Okami,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
6a32cabbcd9b1e42,Dennis Siver,5f87a5c00b3d17ed,Andre Winner,,Dennis Siver,Submission,1,3:37,3 Rnd (5-5-5),Lightweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
82ad4eb50b3d7bd0,Amir Sadollah,2650e2f846a30f64,Peter Sobotta,1fcfc3709fe58151,Amir Sadollah,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
556952a9520d0ae0,Michael McDonald,d0314416a7f26527,Chris Cariaso,b2e3aca4cd363477,Michael McDonald,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"May 28, 2011","Las Vegas, Nevada, USA"
4cc8bef7c487cf9d,Cole Escovedo,,Renan Barao,2c99576fefe53c7c,Renan Barao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"May 28, 2011","Las Vegas, Nevada, USA"
07df55cb3cc0ec30,Reuben Duran,4417980b3e798abf,Francisco Rivera,7ea4a9f07df33a45,Reuben Duran,Submission,3,1:57,3 Rnd (5-5-5),Bantamweight Bout,"June 04, 2011","Las Vegas, Nevada, USA"
29bf7862fb1c28d6,Darren Elkins,92a9aa9c93192871,Michihiro Omigawa,,Darren Elkins,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"June 11, 2011","Vancouver, British Columbia, Canada"
8348ff428d1687ab,Yves Jabouin,b4eeac608fc82f88,Pablo Garza,8e5bfd4e82352340,Pablo Garza,Submission,1,4:31,3 Rnd (5-5-5),Featherweight Bout,"April 30, 2011","Toronto, Ontario, Canada"
daa06084bcc66645,Michael Johnson,511e82663651438d,Edward Faaloloto,,Michael Johnson,KO/TKO,1,4:42,3 Rnd (5-5-5),Lightweight Bout,"June 26, 2011","Pittsburgh, Pennsylvania, USA"
29a1ed2c88c34fe0,Jeff Hougland,97a8f39186f489db,Donny Walker,,Jeff Hougland,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"July 02, 2011","Las Vegas, Nevada, USA"
16da233dcf7fecc8,Ricardo Lamas,3974fa35c917af1d,Matt Grice,bfc2fc38a0e20211,Ricardo Lamas,KO/TKO,1,4:41,3 Rnd (5-5-5),Featherweight Bout,"June 26, 2011","Pittsburgh, Pennsylvania, USA"
096d656048f85b18,Edwin Figueroa,bbfca6d5c27d9cd8,Jason Reinhardt,,Edwin Figueroa,KO/TKO,2,0:50,3 Rnd (5-5-5),Bantamweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA"
ba2f30fb7143a6b1,Rafael Natal,0dba4df5f34d5ff0,Paul Bradley,,Rafael Natal,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"August 06, 2011","Philadelphia, Pennsylvania, USA"
7036a87673c98a13,Iuri Alcantara,2f95a3c6d58b2aad,Felipe Arantes,71002dbc1743b9a7,Iuri Alcantara,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 27, 2011","Rio de Janeiro, Brazil"
1f70cf05ec46f065,Justin Edwards,e56daf7725a0b5ab,Jorge Lopez,,Justin Edwards,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2011","New Orleans, Louisiana, USA"
1fb62d8192128dc1,Yves Jabouin,b4eeac608fc82f88,Ian Loveland,,Yves Jabouin,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"August 27, 2011","Rio de Janeiro, Brazil"
0f5f1f5828ebd9c5,Robert Peralta,960d6cae8879ba2b,Mike Lullo,,Robert Peralta,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"September 17, 2011","New Orleans, Louisiana, USA"
8bd1f8cb9aa06dcf,Walel Watson,,Joseph Sandoval,,Walel Watson,KO/TKO,1,1:17,3 Rnd (5-5-5),Bantamweight Bout,"October 01, 2011","Washington, DC, USA"
38591fb67eb2a6c3,James Te Huna,f5431394fb284bb9,Ricardo Romero,,James Te Huna,KO/TKO,1,0:47,3 Rnd (5-5-5),Light Heavyweight Bout,"September 24, 2011","Denver, Colorado, USA"
b16534d6bb279b2a,Aaron Simpson,d5f820c11a121050,Eric Schafer,,Aaron Simpson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"October 08, 2011","Houston, Texas, USA"
14b450e4ff3c5b97,Steve Cantwell,,Mike Massenzio,,Mike Massenzio,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"October 08, 2011","Houston, Texas, USA"
a730a20ab0c61499,Tiequan Zhang,c23e3d4875340d8d,Darren Elkins,92a9aa9c93192871,Darren Elkins,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"October 08, 2011","Houston, Texas, USA"
5f4284409503d874,Demian Maia,427b5953ac8e3a27,Jorge Santiago,f8dc544e7077d014,Demian Maia,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"October 08, 2011","Houston, Texas, USA"
9274af24eb96e4b1,Joey Beltran,46baf0f57edfa4df,Stipe Miocic,d28dee5c705991df,Stipe Miocic,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"October 08, 2011","Houston, Texas, USA"
24d92c89c893db42,Anthony Pettis,cbb682f5fcc44bfc,Jeremy Stephens,18968f97ad34f15c,Anthony Pettis,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"October 08, 2011","Houston, Texas, USA"
80538f958af30aa0,Leonard Garcia,917e53fa0adea0d3,Nam Phan,80dbeb1dd5b53e64,Nam Phan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"October 08, 2011","Houston, Texas, USA"
63ee688385bf7c69,Chael Sonnen,48d1f690b763934c,Brian Stann,579fcdfcabd23a7b,Chael Sonnen,Submission,2,3:51,3 Rnd (5-5-5),Middleweight Bout,"October 08, 2011","Houston, Texas, USA"
a369d5ca5aef8b25,Melvin Guillard,ccd1299e0345e0ce,Joe Lauzon,3bad7ef643840f67,Joe Lauzon,Submission,1,0:47,3 Rnd (5-5-5),Lightweight Bout,"October 08, 2011","Houston, Texas, USA"
425e856cac6f521b,Josh Neer,d1a1314976c50bef,Keith Wisniewski,cd12227edd3f134b,Josh Neer,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 01, 2011","Washington, DC, USA"
21d2958e13389511,Jose Aldo,d0f3959b4a9747e6,Kenny Florian,cb139171ed1b69fe,Jose Aldo,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Featherweight Title Bout,"October 08, 2011","Houston, Texas, USA"
d7f151f529543431,Mike Easton,bc7230f231701d66,Byron Bloodworth,ecdf14f4f8643d39,Mike Easton,KO/TKO,2,4:52,3 Rnd (5-5-5),Bantamweight Bout,"October 01, 2011","Washington, DC, USA"
cdedc8f026307dd7,Shane Roller,,TJ Grant,a26198ba5093147e,TJ Grant,Submission,3,2:12,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA"
8a660069ae42edc2,Frankie Edgar,f2688492b9a525a3,Gray Maynard,7d96bc577e5178b2,Frankie Edgar,KO/TKO,4,3:54,5 Rnd (5-5-5-5-5),UFC Lightweight Title Bout,"October 08, 2011","Houston, Texas, USA"
6aa873e65d880322,Michael Johnson,511e82663651438d,Paul Sass,7b143a54451263d9,Paul Sass,Submission,1,3:00,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA"
008d1123cc90f003,Pat Barry,658c3465581ae46b,Stefan Struve,ebc1f40e00e0c481,Stefan Struve,Submission,2,3:22,3 Rnd (5-5-5),Heavyweight Bout,"October 01, 2011","Washington, DC, USA"
3542b1fd47163fcd,Matt Wiman,eb29176b03dfa888,Mac Danzig,86f582852a5b240a,Matt Wiman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA"
765a1fde5ee12784,Yves Edwards,5f04e3d58d9ce982,Rafaello Oliveira,15b1b21cd743d652,Yves Edwards,KO/TKO,2,2:44,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA"
e2433610f128d963,Dominick Cruz,10f3ba6cd2f44a97,Demetrious Johnson,8a304bfd6bf04a57,Dominick Cruz,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Bantamweight Title Bout,"October 01, 2011","Washington, DC, USA"
8af87933e6409e24,Nick Ring,b13da0b1a3aed3e7,Tim Boetsch,c80095f6092271a7,Tim Boetsch,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"September 24, 2011","Denver, Colorado, USA"
f914dd2414f9a0ae,Anthony Johnson,365fee2da473b177,Charlie Brenneman,98f6da59d765ec94,Anthony Johnson,KO/TKO,1,2:49,3 Rnd (5-5-5),Welterweight Bout,"October 01, 2011","Washington, DC, USA"
eb5b6287ba73640d,Takeya Mizugaki,48e093ea1f43a053,Cole Escovedo,,Takeya Mizugaki,KO/TKO,2,4:30,3 Rnd (5-5-5),Bantamweight Bout,"September 24, 2011","Denver, Colorado, USA"
d7d7c9ce3d812eca,Junior Assuncao,,Eddie Yagin,cc84b68f862b466f,Junior Assuncao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"September 24, 2011","Denver, Colorado, USA"
9cb967c62498ff02,Travis Browne,3236bf606fe9fa5b,Rob Broughton,,Travis Browne,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"September 24, 2011","Denver, Colorado, USA"
3f7c7917a57d2782,Tony Ferguson,22a92d7f62195791,Aaron Riley,f2c8ebbeafd45f2b,Tony Ferguson,TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2011","Denver, Colorado, USA"
cca58aece2816dd1,Ben Rothwell,bd58d34e39b7b12a,Mark Hunt,eef9b891edbd4604,Mark Hunt,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"September 24, 2011","Denver, Colorado, USA"
fde66b153c65e25d,Nate Diaz,8355922d564b152c,Takanori Gomi,3be081c29bf734d9,Nate Diaz,Submission,1,4:27,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2011","Denver, Colorado, USA"
